Year,Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,R-Mean Longitude_x,R-Mean Latitude_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,R-Mean Longitude_y,R-Mean Latitude_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1822,1,30.2,-39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0.0,24,1.0,0.0,0.0,0.0,0.0,1,0.0,24,1.0,0.0,0.0,0.0,0.0,1,0.0,24,1.0,1009.9,1009.9,1009.9,1009.9,1,0.0,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,36.2,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0.0,26,1.0,0.0,0.0,0.0,0.0,1,0.0,26,1.0,0.0,0.0,0.0,0.0,1,0.0,26,1.0,1001.0,1002.5,1003.18,1002.1,3,1.64,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,38.2,-31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,6.7,6.7,5.28,4,2.85,24,1.0,-5.25,-4.09,-1.95,-3.62,4,2.05,24,1.0,-5.18,-4.17,-2.06,-3.64,4,2.41,24,1.0,1006.7,1006.7,1006.7,1006.7,1,0.0,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,42.2,-37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,1.0,2.09,1.2,3,1.31,30,0.7,-1.65,0.0,0.48,-0.57,3,1.63,30,0.7,-0.66,0.0,0.48,-0.09,3,0.84,30,0.7,1011.5,1011.5,1011.5,1011.5,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,42.2,-31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,7.45,10.76,7.45,2,6.86,26,1.0,-5.57,-4.32,-3.07,-4.32,2,2.59,26,1.0,-9.08,-5.71,-2.33,-5.71,2,6.99,26,1.0,1006.13,1007.7,1009.27,1007.7,2,3.25,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,44.2,-31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,2,0.0,24,1.0,-6.7,-6.7,-6.7,-6.7,2,0.0,24,1.0,-0.22,-0.18,-0.14,-0.18,2,0.08,24,1.0,1009.71,1009.95,1010.19,1009.95,2,0.49,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,44.2,-29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0.0,26,1.0,0.0,0.0,0.0,0.0,1,0.0,26,1.0,0.0,0.0,0.0,0.0,1,0.0,26,1.0,1010.9,1010.9,1010.9,1010.9,1,0.0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,48.2,-29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,6.7,8.47,5.67,3,4.25,18,1.0,-6.31,-5.47,-1.74,-4.06,3,3.57,18,1.0,-0.68,0.0,5.14,2.17,3,4.66,18,1.0,1010.93,1013.35,1015.77,1013.35,2,5.02,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,54.2,-27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,2.6,5.4,3.43,3,2.94,16,1.0,-4.95,-2.43,-1.42,-3.17,3,2.66,16,1.0,-0.73,-0.29,1.77,0.5,3,1.95,16,1.0,1008.6,1008.6,1008.6,1008.6,1,0.0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,56.2,-27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.85,5.8,3.85,2,4.03,14,1.0,-4.98,-3.2,-1.43,-3.2,2,3.68,14,1.0,1.2,2.07,2.95,2.07,2,1.8,14,1.0,1010.4,1010.4,1010.4,1010.4,1,0.0,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,60.2,-27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,4.65,6.05,4.65,2,2.9,16,1.0,1.26,3.19,5.12,3.19,2,4.0,16,1.0,-2.06,-0.18,1.7,-0.18,2,3.9,16,1.0,1011.89,1015.3,1018.71,1015.3,2,7.07,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,64.2,-23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,20,1.0,-6.53,-6.53,-6.53,-6.53,1,0.0,20,1.0,-1.51,-1.51,-1.51,-1.51,1,0.0,20,1.0,1008.2,1008.2,1008.2,1008.2,1,0.0,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,66.2,-25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,2,0.0,14,1.0,-9.16,-9.16,-9.16,-9.16,2,0.0,14,1.0,1.61,1.61,1.61,1.61,2,0.0,14,1.0,1010.7,1010.7,1010.7,1010.7,1,0.0,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,68.2,-25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,12,1.0,-7.53,-7.13,-6.74,-7.13,2,0.82,12,1.0,2.0,3.3,4.6,3.3,2,2.69,12,1.0,1014.11,1016.5,1018.89,1016.5,2,4.95,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,68.2,-21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,0.0,2,1.0,-0.95,-0.95,-0.95,-0.95,1,0.0,2,1.0,-0.33,-0.33,-0.33,-0.33,1,0.0,2,1.0,1006.3,1006.3,1006.3,1006.3,1,0.0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,72.2,-23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,12,1.0,-7.62,-7.62,-7.62,-7.62,1,0.0,12,1.0,5.33,5.33,5.33,5.33,1,0.0,12,1.0,1013.34,1016.0,1018.66,1016.0,2,5.52,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,76.2,-21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,10,1.0,-4.51,-4.51,-4.51,-4.51,1,0.0,10,1.0,8.13,8.13,8.13,8.13,1,0.0,10,1.0,1016.3,1016.3,1016.3,1016.3,1,0.0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,82.2,-19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,8,1.0,-7.12,-7.12,-7.12,-7.12,1,0.0,8,1.0,5.98,5.98,5.98,5.98,1,0.0,8,1.0,1007.7,1007.7,1007.7,1007.7,1,0.0,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,88.2,-15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,6,1.0,-9.0,-9.0,-9.0,-9.0,1,0.0,6,1.0,8.39,8.39,8.39,8.39,1,0.0,6,1.0,1008.3,1008.3,1008.3,1008.3,1,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,88.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,30,1.0,-2.6,-2.6,-2.6,-2.6,1,0.0,30,1.0,0.09,0.09,0.09,0.09,1,0.0,30,1.0,1009.0,1009.0,1009.0,1009.0,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,88.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0.0,28,1.0,0.0,0.0,0.0,0.0,1,0.0,28,1.0,0.0,0.0,0.0,0.0,1,0.0,28,1.0,1009.7,1009.7,1009.7,1009.7,1,0.0,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,90.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,0.0,30,1.0,-1.0,-1.0,-1.0,-1.0,1,0.0,30,1.0,0.03,0.03,0.03,0.03,1,0.0,30,1.0,1009.4,1009.4,1009.4,1009.4,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,90.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0.0,30,1.0,0.0,0.0,0.0,0.0,1,0.0,30,1.0,0.0,0.0,0.0,0.0,1,0.0,30,1.0,1007.99,1008.4,1008.81,1008.4,2,0.85,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,92.2,-13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,6,1.0,-6.8,-6.8,-6.8,-6.8,1,0.0,6,1.0,6.34,6.34,6.34,6.34,1,0.0,6,1.0,1008.3,1008.3,1008.3,1008.3,1,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,94.2,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,2,0.0,6,1.0,-8.67,-8.65,-8.63,-8.65,2,0.04,6,1.0,3.36,3.41,3.46,3.41,2,0.11,6,1.0,1007.6,1007.6,1007.6,1007.6,1,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,102.2,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,9.3,9.3,8.43,3,1.5,2,1.0,-5.16,-5.07,-3.39,-4.29,3,1.45,2,1.0,6.66,7.71,7.77,7.23,3,0.92,2,1.0,1007.6,1007.6,1007.6,1007.6,1,0.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,126.2,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0.0,22,1.0,0.0,0.0,0.0,0.0,1,0.0,22,1.0,0.0,0.0,0.0,0.0,1,0.0,22,1.0,1003.71,1004.15,1004.59,1004.15,2,0.92,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,128.2,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,24,1.0,6.6,6.6,6.6,6.6,1,0.0,24,1.0,1.16,1.16,1.16,1.16,1,0.0,24,1.0,1003.9,1003.9,1003.9,1003.9,1,0.0,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,134.2,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,0.0,10,1.0,-0.85,-0.85,-0.85,-0.85,1,0.0,10,1.0,-0.53,-0.53,-0.53,-0.53,1,0.0,10,1.0,1001.9,1001.9,1001.9,1001.9,1,0.0,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
